   21    0.12368E+04    0.11139E+04    0.97781E+03    0.86082E+03    0.74950E+03    0.67215E+03    0.60819E+03    0.55702E+03    0.51620E+03    0.48417E+03    0.45480E+03    0.42909E+03    0.40514E+03    0.38371E+03    0.36540E+03    0.35055E+03    0.33572E+03    0.32285E+03    0.31010E+03    0.29913E+03    0.28933E+03    0.28076E+03
   22    0.14826E+04    0.13531E+04    0.11807E+04    0.10275E+04    0.88796E+03    0.79373E+03    0.71811E+03    0.65652E+03    0.60522E+03    0.56490E+03    0.52758E+03    0.49444E+03    0.46490E+03    0.43894E+03    0.41678E+03    0.39889E+03    0.38082E+03    0.36512E+03    0.34981E+03    0.33680E+03    0.32517E+03    0.31498E+03
   23    0.15548E+04    0.14466E+04    0.12674E+04    0.11069E+04    0.95045E+03    0.84503E+03    0.76436E+03    0.69850E+03    0.64290E+03    0.59898E+03    0.55909E+03    0.52370E+03    0.49254E+03    0.46514E+03    0.44167E+03    0.42253E+03    0.40330E+03    0.38660E+03    0.37029E+03    0.35642E+03    0.34406E+03    0.33325E+03
   24    0.17541E+04    0.16962E+04    0.15359E+04    0.13586E+04    0.11760E+04    0.10432E+04    0.93525E+03    0.84689E+03    0.77507E+03    0.71934E+03    0.66859E+03    0.62375E+03    0.58429E+03    0.54970E+03    0.52024E+03    0.49646E+03    0.47252E+03    0.45175E+03    0.43154E+03    0.41441E+03    0.39915E+03    0.38569E+03
   25    0.19396E+04    0.17623E+04    0.15858E+04    0.14208E+04    0.12418E+04    0.11076E+04    0.99534E+03    0.90295E+03    0.82755E+03    0.76874E+03    0.71516E+03    0.66750E+03    0.62534E+03    0.58829E+03    0.55665E+03    0.53101E+03    0.50522E+03    0.48284E+03    0.46100E+03    0.44253E+03    0.42604E+03    0.41147E+03
   26    0.19611E+04    0.17497E+04    0.15901E+04    0.14292E+04    0.12551E+04    0.11220E+04    0.10105E+04    0.91803E+03    0.84315E+03    0.78438E+03    0.73025E+03    0.68204E+03    0.63939E+03    0.60177E+03    0.56969E+03    0.54363E+03    0.51744E+03    0.49468E+03    0.47249E+03    0.45367E+03    0.43689E+03    0.42204E+03
   27    0.19993E+04    0.19152E+04    0.17290E+04    0.15399E+04    0.13469E+04    0.12024E+04    0.10807E+04    0.97869E+03    0.89595E+03    0.83204E+03    0.77434E+03    0.72325E+03    0.67796E+03    0.63812E+03    0.60387E+03    0.57599E+03    0.54785E+03    0.52349E+03    0.49974E+03    0.47960E+03    0.46163E+03    0.44573E+03
   28    0.19265E+04    0.18379E+04    0.17000E+04    0.15370E+04    0.13583E+04    0.12236E+04    0.11064E+04    0.10058E+04    0.92192E+03    0.85640E+03    0.79651E+03    0.74359E+03    0.69663E+03    0.65532E+03    0.61996E+03    0.59127E+03    0.56246E+03    0.53739E+03    0.51301E+03    0.49244E+03    0.47403E+03    0.45778E+03
   29    0.21304E+04    0.20276E+04    0.18691E+04    0.16969E+04    0.15106E+04    0.13571E+04    0.12216E+04    0.11070E+04    0.10125E+04    0.93898E+03    0.87211E+03    0.81274E+03    0.76001E+03    0.71385E+03    0.67448E+03    0.64272E+03    0.61075E+03    0.58306E+03    0.55607E+03    0.53323E+03    0.51284E+03    0.49473E+03
   30    0.20275E+04    0.19033E+04    0.17607E+04    0.16137E+04    0.14339E+04    0.12911E+04    0.11670E+04    0.10620E+04    0.97457E+03    0.90632E+03    0.84366E+03    0.78780E+03    0.73812E+03    0.69439E+03    0.65700E+03    0.62673E+03    0.59632E+03    0.56986E+03    0.54403E+03    0.52216E+03    0.50264E+03    0.48539E+03
   31    0.21726E+04    0.21117E+04    0.19609E+04    0.18141E+04    0.16208E+04    0.14607E+04    0.13182E+04    0.11979E+04    0.10978E+04    0.10193E+04    0.94743E+03    0.88334E+03    0.82642E+03    0.77632E+03    0.73350E+03    0.69884E+03    0.66403E+03    0.63378E+03    0.60429E+03    0.57930E+03    0.55698E+03    0.53715E+03
   32    0.21447E+04    0.20811E+04    0.19421E+04    0.17741E+04    0.15766E+04    0.14203E+04    0.12842E+04    0.11692E+04    0.10736E+04    0.99851E+03    0.92907E+03    0.86715E+03    0.81216E+03    0.76369E+03    0.72238E+03    0.68895E+03    0.65527E+03    0.62588E+03    0.59722E+03    0.57291E+03    0.55121E+03    0.53193E+03
   33    0.21789E+04    0.20892E+04    0.19597E+04    0.17994E+04    0.16107E+04    0.14547E+04    0.13179E+04    0.12015E+04    0.11040E+04    0.10272E+04    0.95649E+03    0.89310E+03    0.83674E+03    0.78700E+03    0.74430E+03    0.70975E+03    0.67493E+03    0.64466E+03    0.61511E+03    0.59008E+03    0.56769E+03    0.54779E+03
   34    0.22703E+04    0.20832E+04    0.19370E+04    0.17820E+04    0.16046E+04    0.14594E+04    0.13264E+04    0.12113E+04    0.11144E+04    0.10381E+04    0.96775E+03    0.90478E+03    0.84834E+03    0.79824E+03    0.75528E+03    0.72032E+03    0.68512E+03    0.65449E+03    0.62456E+03    0.59919E+03    0.57652E+03    0.55630E+03
   35    0.23013E+04    0.21770E+04    0.20122E+04    0.18580E+04    0.16700E+04    0.15085E+04    0.13667E+04    0.12454E+04    0.11441E+04    0.10642E+04    0.99079E+03    0.92538E+03    0.86701E+03    0.81564E+03    0.77177E+03    0.73630E+03    0.70033E+03    0.66899E+03    0.63838E+03    0.61247E+03    0.58937E+03    0.56876E+03
   36    0.22489E+04    0.21285E+04    0.19635E+04    0.17984E+04    0.16059E+04    0.14533E+04    0.13224E+04    0.12109E+04    0.11166E+04    0.10416E+04    0.97188E+03    0.90927E+03    0.85295E+03    0.80329E+03    0.76071E+03    0.72607E+03    0.69102E+03    0.66052E+03    0.63073E+03    0.60551E+03    0.58299E+03    0.56299E+03
   37    0.25036E+04    0.23728E+04    0.22164E+04    0.20300E+04    0.18068E+04    0.16302E+04    0.14789E+04    0.13495E+04    0.12408E+04    0.11547E+04    0.10751E+04    0.10038E+04    0.94028E+03    0.88414E+03    0.83596E+03    0.79690E+03    0.75759E+03    0.72337E+03    0.68997E+03    0.66164E+03    0.63634E+03    0.61378E+03
   38    0.25361E+04    0.23153E+04    0.20955E+04    0.18902E+04    0.16785E+04    0.15161E+04    0.13774E+04    0.12598E+04    0.11611E+04    0.10824E+04    0.10091E+04    0.94342E+03    0.88466E+03    0.83289E+03    0.78854E+03    0.75255E+03    0.71632E+03    0.68473E+03    0.65382E+03    0.62764E+03    0.60427E+03    0.58342E+03
   39    0.23101E+04    0.22518E+04    0.20547E+04    0.18616E+04    0.16510E+04    0.14883E+04    0.13484E+04    0.12308E+04    0.11334E+04    0.10569E+04    0.98580E+03    0.92209E+03    0.86516E+03    0.81489E+03    0.77184E+03    0.73680E+03    0.70158E+03    0.67090E+03    0.64093E+03    0.61555E+03    0.59293E+03    0.57291E+03
   40    0.25019E+04    0.23128E+04    0.21443E+04    0.19701E+04    0.17666E+04    0.16018E+04    0.14561E+04    0.13295E+04    0.12224E+04    0.11379E+04    0.10601E+04    0.99028E+03    0.92824E+03    0.87352E+03    0.82658E+03    0.78850E+03    0.75014E+03    0.71669E+03    0.68404E+03    0.65638E+03    0.63175E+03    0.60979E+03
   41    0.26062E+04    0.24865E+04    0.22839E+04    0.20868E+04    0.18588E+04    0.16809E+04    0.15243E+04    0.13910E+04    0.12786E+04    0.11900E+04    0.11081E+04    0.10350E+04    0.96997E+03    0.91264E+03    0.86334E+03    0.82331E+03    0.78288E+03    0.74776E+03    0.71348E+03    0.68442E+03    0.65851E+03    0.63538E+03
   42    0.29161E+04    0.27614E+04    0.25413E+04    0.23168E+04    0.20704E+04    0.18702E+04    0.16946E+04    0.15439E+04    0.14166E+04    0.13163E+04    0.12236E+04    0.11407E+04    0.10669E+04    0.10019E+04    0.94634E+03    0.90139E+03    0.85613E+03    0.81682E+03    0.77852E+03    0.74604E+03    0.71710E+03    0.69104E+03
   43    0.26832E+04    0.25492E+04    0.23352E+04    0.21342E+04    0.19112E+04    0.17356E+04    0.15809E+04    0.14469E+04    0.13326E+04    0.12414E+04    0.11564E+04    0.10798E+04    0.10111E+04    0.95048E+03    0.89849E+03    0.85634E+03    0.81393E+03    0.77704E+03    0.74104E+03    0.71053E+03    0.68333E+03    0.65894E+03
   44    0.27719E+04    0.25399E+04    0.23257E+04    0.21079E+04    0.18774E+04    0.17019E+04    0.15510E+04    0.14209E+04    0.13097E+04    0.12206E+04    0.11375E+04    0.10625E+04    0.99505E+03    0.93564E+03    0.88467E+03    0.84337E+03    0.80181E+03    0.76563E+03    0.73029E+03    0.70039E+03    0.67375E+03    0.64986E+03
   45    0.25280E+04    0.24578E+04    0.22948E+04    0.21161E+04    0.19006E+04    0.17254E+04    0.15746E+04    0.14435E+04    0.13306E+04    0.12403E+04    0.11558E+04    0.10793E+04    0.10110E+04    0.95078E+03    0.89908E+03    0.85701E+03    0.81459E+03    0.77773E+03    0.74183E+03    0.71138E+03    0.68422E+03    0.65992E+03
   46    0.25304E+04    0.23966E+04    0.22233E+04    0.20362E+04    0.18229E+04    0.16569E+04    0.15149E+04    0.13923E+04    0.12872E+04    0.12024E+04    0.11227E+04    0.10504E+04    0.98518E+03    0.92745E+03    0.87789E+03    0.83762E+03    0.79694E+03    0.76147E+03    0.72679E+03    0.69741E+03    0.67121E+03    0.64781E+03
   47    0.28600E+04    0.27017E+04    0.24977E+04    0.22939E+04    0.20548E+04    0.18618E+04    0.16954E+04    0.15508E+04    0.14288E+04    0.13308E+04    0.12395E+04    0.11569E+04    0.10830E+04    0.10178E+04    0.96184E+03    0.91657E+03    0.87094E+03    0.83125E+03    0.79251E+03    0.75967E+03    0.73036E+03    0.70398E+03
   48    0.32464E+04    0.30261E+04    0.27575E+04    0.25152E+04    0.22264E+04    0.20030E+04    0.18141E+04    0.16547E+04    0.15209E+04    0.14142E+04    0.13152E+04    0.12261E+04    0.11469E+04    0.10773E+04    0.10181E+04    0.97016E+03    0.92153E+03    0.87906E+03    0.83757E+03    0.80244E+03    0.77103E+03    0.74272E+03
   49    0.28710E+04    0.27889E+04    0.25544E+04    0.23109E+04    0.20469E+04    0.18436E+04    0.16726E+04    0.15288E+04    0.14076E+04    0.13107E+04    0.12206E+04    0.11396E+04    0.10672E+04    0.10035E+04    0.94882E+03    0.90453E+03    0.85987E+03    0.82092E+03    0.78292E+03    0.75070E+03    0.72196E+03    0.69613E+03
   50    0.29366E+04    0.28729E+04    0.26622E+04    0.24422E+04    0.21843E+04    0.19753E+04    0.17960E+04    0.16416E+04    0.15108E+04    0.14058E+04    0.13079E+04    0.12201E+04    0.11416E+04    0.10724E+04    0.10131E+04    0.96512E+03    0.91675E+03    0.87468E+03    0.83363E+03    0.79885E+03    0.76775E+03    0.73969E+03
   51    0.26210E+04    0.25833E+04    0.24489E+04    0.22460E+04    0.20106E+04    0.18216E+04    0.16599E+04    0.15232E+04    0.14076E+04    0.13144E+04    0.12268E+04    0.11474E+04    0.10760E+04    0.10128E+04    0.95825E+03    0.91404E+03    0.86938E+03    0.83047E+03    0.79245E+03    0.76015E+03    0.73132E+03    0.70539E+03
   52    0.26491E+04    0.25369E+04    0.23401E+04    0.21216E+04    0.18980E+04    0.17257E+04    0.15794E+04    0.14550E+04    0.13483E+04    0.12618E+04    0.11801E+04    0.11057E+04    0.10384E+04    0.97882E+03    0.92726E+03    0.88531E+03    0.84284E+03    0.80579E+03    0.76946E+03    0.73856E+03    0.71099E+03    0.68623E+03
   53    0.25188E+04    0.23066E+04    0.21491E+04    0.19669E+04    0.17679E+04    0.16099E+04    0.14761E+04    0.13613E+04    0.12628E+04    0.11827E+04    0.11072E+04    0.10388E+04    0.97708E+03    0.92207E+03    0.87446E+03    0.83561E+03    0.79631E+03    0.76200E+03    0.72838E+03    0.69988E+03    0.67441E+03    0.65169E+03
   54    0.25442E+04    0.24060E+04    0.21686E+04    0.19731E+04    0.17561E+04    0.15900E+04    0.14536E+04    0.13400E+04    0.12436E+04    0.11650E+04    0.10912E+04    0.10238E+04    0.96303E+03    0.90872E+03    0.86185E+03    0.82361E+03    0.78501E+03    0.75123E+03    0.71820E+03    0.69013E+03    0.66509E+03    0.64278E+03
