    0.1135640137E-08    0.2157716139E-07    0.9865931183E-08    0.6905365586E+00   -0.1121039316E+00   -0.1866865456E+00
    0.1135640137E-08    0.2384844144E-07    0.1096214564E-08    0.1697976947E+01   -0.3552424312E+00    0.1526481152E+01
    0.1135640137E-08    0.2384844144E-07    0.3288643580E-08    0.1628851414E+01    0.1241815090E+01    0.1940963745E+02
    0.1135640137E-08    0.2384844144E-07    0.5481072929E-08   -0.1063398743E+02   -0.9415497780E+01    0.1333898735E+02
    0.1135640137E-08    0.2384844144E-07    0.7673501834E-08   -0.1512899971E+02   -0.4277703094E+02   -0.3424659348E+02
    0.1135640137E-08    0.2384844144E-07    0.9865931183E-08    0.1573727608E+02   -0.4882876968E+02   -0.4765678406E+02
    0.1135640137E-08    0.2611972327E-07    0.1096214564E-08    0.1559865475E+02   -0.1625792885E+02   -0.1038138580E+02
    0.1135640137E-08    0.2611972327E-07    0.3288643580E-08   -0.1722209692E+01    0.4526270628E+00    0.1633729172E+02
    0.1135640137E-08    0.2611972327E-07    0.5481072929E-08   -0.2688220978E+01   -0.8462888598E+00    0.3974923611E+01
    0.1135640137E-08    0.2611972327E-07    0.7673501834E-08   -0.2810152292E+01   -0.1437827229E+01    0.2264164209E+01
    0.1135640137E-08    0.2611972327E-07    0.9865931183E-08   -0.8499261737E+00    0.1593855768E+00   -0.3644500375E+00
    0.3406920523E-08    0.1135640137E-08    0.1096214564E-08    0.5487958193E+00   -0.4206947684E+00   -0.1142867133E+00
    0.3406920523E-08    0.1135640137E-08    0.3288643580E-08    0.1597868800E+01    0.1378655434E-02   -0.1241743326E+01
    0.3406920523E-08    0.1135640137E-08    0.5481072929E-08    0.3599868059E+01   -0.2216852456E+00    0.3513415098E+01
    0.3406920523E-08    0.1135640137E-08    0.7673501834E-08   -0.1462170780E+00    0.9758018851E+00    0.2455007362E+02
    0.3406920523E-08    0.1135640137E-08    0.9865931183E-08   -0.3408179855E+02   -0.5678963661E+01   -0.2826212502E+02
    0.3406920523E-08    0.3406920523E-08    0.1096214564E-08   -0.2127632523E+02   -0.4315936661E+02   -0.1221308212E+03
    0.3406920523E-08    0.3406920523E-08    0.3288643580E-08    0.3136347389E+02   -0.3564694595E+02   -0.1153565292E+03
    0.3406920523E-08    0.3406920523E-08    0.5481072929E-08    0.3361812592E+02   -0.7758350372E+01   -0.4718473434E+02
    0.3406920523E-08    0.3406920523E-08    0.7673501834E-08   -0.1465649962E+01   -0.3242824078E+01    0.1595124435E+02
    0.3406920523E-08    0.3406920523E-08    0.9865931183E-08   -0.1465037704E+01    0.2314476669E+00    0.7423429489E+01
    0.3406920523E-08    0.5678201020E-08    0.1096214564E-08   -0.2606814384E+01    0.1036175132E+01    0.3586906910E+01
    0.3406920523E-08    0.5678201020E-08    0.3288643580E-08   -0.1362272382E+01   -0.6839329600E+00    0.1442075133E+01
    0.3406920523E-08    0.5678201020E-08    0.5481072929E-08   -0.2381279618E+00   -0.3896882534E+00    0.7127099037E+00
    0.3406920523E-08    0.5678201020E-08    0.7673501834E-08    0.2488515526E+00    0.2168401957E+01    0.6256675720E+00
    0.3406920523E-08    0.5678201020E-08    0.9865931183E-08   -0.8799281716E+00   -0.6622926593E+00    0.9488578796E+01
    0.3406920523E-08    0.7949481073E-08    0.1096214564E-08   -0.7044865608E+01   -0.2437076330E+01    0.2085640335E+02
    0.3406920523E-08    0.7949481073E-08    0.3288643580E-08   -0.3643195343E+02    0.1741732597E+02   -0.3531320190E+02
    0.3406920523E-08    0.7949481073E-08    0.5481072929E-08   -0.2759255219E+02    0.3459547806E+02   -0.1048703995E+03
    0.3406920523E-08    0.7949481073E-08    0.7673501834E-08    0.3655029297E+02    0.4701536942E+02   -0.1088503265E+03
    0.3406920523E-08    0.7949481073E-08    0.9865931183E-08    0.3215433121E+02    0.1016926765E+02   -0.2572517776E+02
    0.3406920523E-08    0.1022076113E-07    0.1096214564E-08    0.2621010542E+01   -0.3425561190E+01    0.2333045197E+02
    0.3406920523E-08    0.1022076113E-07    0.3288643580E-08    0.6157580018E+00   -0.2578720331E+01    0.5345744133E+01
    0.3406920523E-08    0.1022076113E-07    0.5481072929E-08    0.1022017822E+00    0.2242041349E+01    0.3573135614E+01
    0.3406920523E-08    0.1022076113E-07    0.7673501834E-08    0.1982585043E+00   -0.7307624817E+00    0.1071656346E+01
    0.3406920523E-08    0.1022076113E-07    0.9865931183E-08   -0.1778759837E+01   -0.4383886158E+00   -0.9725880623E+00
    0.3406920523E-08    0.1249204207E-07    0.1096214564E-08   -0.6027261168E-01    0.2155821085E+01    0.2083835602E+01
    0.3406920523E-08    0.1249204207E-07    0.3288643580E-08   -0.5434358120E+00    0.1876364350E+01    0.1609025478E+01
    0.3406920523E-08    0.1249204207E-07    0.5481072929E-08   -0.2893795252E+01    0.3457515478E+01    0.1661836052E+02
    0.3406920523E-08    0.1249204207E-07    0.7673501834E-08   -0.1151849174E+02    0.1332892323E+02    0.4967440128E+01
    0.3406920523E-08    0.1249204207E-07    0.9865931183E-08   -0.6588895798E+01    0.3774223328E+02   -0.2850993919E+02
    0.3406920523E-08    0.1476332212E-07    0.1096214564E-08    0.1846493340E+02    0.2766168213E+02   -0.1950970078E+02
    0.3406920523E-08    0.1476332212E-07    0.3288643580E-08    0.1144089413E+02    0.6130865574E+01    0.7186885357E+01
    0.3406920523E-08    0.1476332212E-07    0.5481072929E-08   -0.4100410461E+01    0.2816682816E+01    0.1940089798E+02
    0.3406920523E-08    0.1476332212E-07    0.7673501834E-08   -0.7573837042E+00   -0.1768137932E+01    0.1224937201E+01
    0.3406920523E-08    0.1476332212E-07    0.9865931183E-08   -0.7481661439E+00   -0.3053107858E-01    0.4923838615E+01
    0.3406920523E-08    0.1703460129E-07    0.1096214564E-08   -0.1492022872E+01   -0.1765838861E+01    0.2967774391E+01
    0.3406920523E-08    0.1703460129E-07    0.3288643580E-08   -0.3408608735E+00   -0.1644433141E+01    0.8219463229E+00
    0.3406920523E-08    0.1703460129E-07    0.5481072929E-08    0.1468913078E+01   -0.3049536608E-01    0.2318302870E+01
    0.3406920523E-08    0.1703460129E-07    0.7673501834E-08    0.1866492510E+01   -0.2340316772E+01    0.1580010414E+01
    0.3406920523E-08    0.1703460129E-07    0.9865931183E-08    0.4515006840E+00   -0.1412831783E+01    0.4286042690E+01
    0.3406920523E-08    0.1930588134E-07    0.1096214564E-08    0.1050250053E+01   -0.3964193344E+01    0.1689296532E+02
    0.3406920523E-08    0.1930588134E-07    0.3288643580E-08   -0.1459384799E+01    0.6789939404E+00    0.1804316711E+02
    0.3406920523E-08    0.1930588134E-07    0.5481072929E-08   -0.1120139956E+01    0.1330255270E+01    0.1669672012E+02
    0.3406920523E-08    0.1930588134E-07    0.7673501834E-08    0.7980489731E+00   -0.8752203584E+00    0.1507956219E+02
    0.3406920523E-08    0.1930588134E-07    0.9865931183E-08    0.3075459898E+00    0.2015411377E+01    0.2290533543E+01
    0.3406920523E-08    0.2157716139E-07    0.1096214564E-08    0.2912394106E+00   -0.1160093069E+01    0.5007951260E+00
    0.3406920523E-08    0.2157716139E-07    0.3288643580E-08    0.1205253601E+00   -0.1621540427E+01    0.2581095695E+01
    0.3406920523E-08    0.2157716139E-07    0.5481072929E-08    0.5762269497E+00    0.5519701168E-01    0.2092120945E+00
    0.3406920523E-08    0.2157716139E-07    0.7673501834E-08    0.7556708902E-01   -0.1639936447E+01    0.6281930804E+00
    0.3406920523E-08    0.2157716139E-07    0.9865931183E-08    0.1125525832E+01   -0.2534796000E+00    0.2369289845E+00
    0.3406920523E-08    0.2384844144E-07    0.1096214564E-08    0.2312571287E+01   -0.3417608738E+01    0.6121977568E+00
    0.3406920523E-08    0.2384844144E-07    0.3288643580E-08    0.2170540571E+01   -0.2843776226E+01   -0.1147641167E+00
    0.3406920523E-08    0.2384844144E-07    0.5481072929E-08   -0.2408078194E+01   -0.1292076468E+01    0.3299352884E+01
    0.3406920523E-08    0.2384844144E-07    0.7673501834E-08   -0.6342518330E+00   -0.2101186752E+01    0.1393538713E+01
    0.3406920523E-08    0.2384844144E-07    0.9865931183E-08   -0.1689279079E+00   -0.6789354086E+00   -0.3242763877E-01
    0.3406920523E-08    0.2611972327E-07    0.1096214564E-08    0.2599935830E+00    0.1278031021E+00   -0.5242070556E+00
    0.3406920523E-08    0.2611972327E-07    0.3288643580E-08    0.1123201370E+01    0.4338529706E-01   -0.2315220833E+01
    0.3406920523E-08    0.2611972327E-07    0.5481072929E-08    0.3043669462E+00   -0.1210619688E+01   -0.1982782722E+01
    0.3406920523E-08    0.2611972327E-07    0.7673501834E-08   -0.7142726183E+00   -0.4629981041E+01   -0.9776554108E+00
    0.3406920523E-08    0.2611972327E-07    0.9865931183E-08   -0.1577488065E+01   -0.1839157224E+01   -0.6721650362E+00
    0.5678201020E-08    0.1135640137E-08    0.1096214564E-08   -0.1486090899E+01   -0.2795820534E+00   -0.3214943111E+00
    0.5678201020E-08    0.1135640137E-08    0.3288643580E-08   -0.2719002962E+00   -0.1594373941E+01   -0.2007326484E+00
    0.5678201020E-08    0.1135640137E-08    0.5481072929E-08    0.7456319332E+00   -0.3488789797E+01    0.1874649405E+01
    0.5678201020E-08    0.1135640137E-08    0.7673501834E-08    0.4373764396E+00   -0.2356865883E+01    0.2754271269E+01
    0.5678201020E-08    0.1135640137E-08    0.9865931183E-08    0.2325408906E+00   -0.4957243428E-01    0.4261406898E+01
    0.5678201020E-08    0.3406920523E-08    0.1096214564E-08   -0.1714427114E+01   -0.7242282480E-01    0.2430273533E+01
    0.5678201020E-08    0.3406920523E-08    0.3288643580E-08   -0.6612706780E+00   -0.1293072462E+01    0.1325866222E+01
    0.5678201020E-08    0.3406920523E-08    0.5481072929E-08   -0.1604938626E+01   -0.1254895091E+01    0.5516312718E+00
    0.5678201020E-08    0.3406920523E-08    0.7673501834E-08   -0.2402554154E+00   -0.1483348012E+01    0.7038548589E+00
    0.5678201020E-08    0.3406920523E-08    0.9865931183E-08   -0.1976519674E+00   -0.3177442551E+01   -0.8618494868E+00
    0.5678201020E-08    0.5678201020E-08    0.1096214564E-08    0.4328517318E+00   -0.3689528942E+01   -0.1108512759E+01
    0.5678201020E-08    0.5678201020E-08    0.3288643580E-08   -0.3546158075E+00   -0.2743798256E+01   -0.5964246392E+00
    0.5678201020E-08    0.5678201020E-08    0.5481072929E-08    0.3023765087E+00    0.6454177499E+00   -0.5654081702E+00
    0.5678201020E-08    0.5678201020E-08    0.7673501834E-08    0.9736627340E+00    0.9896914475E-02    0.8462203741E+00
    0.5678201020E-08    0.5678201020E-08    0.9865931183E-08    0.1226205707E+01   -0.1193408847E+01    0.5764191747E+00
    0.5678201020E-08    0.7949481073E-08    0.1096214564E-08    0.1577588320E+01   -0.1706042051E+01    0.1498947740E+01
    0.5678201020E-08    0.7949481073E-08    0.3288643580E-08    0.3154270351E+00   -0.7624132037E+00    0.1150560498E+01
    0.5678201020E-08    0.7949481073E-08    0.5481072929E-08    0.4150090516E+00   -0.1703635812E+01    0.4940454662E+00
    0.5678201020E-08    0.7949481073E-08    0.7673501834E-08   -0.1323358417E+01   -0.2320012152E+00    0.1965834975E+01
    0.5678201020E-08    0.7949481073E-08    0.9865931183E-08   -0.1806705236E+01   -0.5591514707E+00    0.2725090981E+00
    0.5678201020E-08    0.1022076113E-07    0.1096214564E-08   -0.1278185725E+01    0.3380543590E+00    0.1659965873E+01
    0.5678201020E-08    0.1022076113E-07    0.3288643580E-08    0.8313692808E+00   -0.1792690992E+01   -0.1224808574E+01
    0.5678201020E-08    0.1022076113E-07    0.5481072929E-08   -0.1177238822E+01   -0.2069620788E+00   -0.4019385576E+00
    0.5678201020E-08    0.1022076113E-07    0.7673501834E-08   -0.6994338706E-02    0.2119988799E+00    0.1365631819E+01
    0.5678201020E-08    0.1022076113E-07    0.9865931183E-08    0.3039330840E+00   -0.5267379284E+00   -0.3159732372E-01
    0.5678201020E-08    0.1249204207E-07    0.1096214564E-08   -0.1776659787E+00   -0.7281566858E+00    0.7638581842E-01
    0.5678201020E-08    0.1249204207E-07    0.3288643580E-08    0.5050441027E+00   -0.7712720037E+00   -0.1965116501E+01
    0.5678201020E-08    0.1249204207E-07    0.5481072929E-08    0.9052432775E+00    0.1320380569E+01    0.1293361485E+00
    0.5678201020E-08    0.1249204207E-07    0.7673501834E-08    0.3379307687E+00    0.4642771780E+00    0.3612085283E+00
    0.5678201020E-08    0.1249204207E-07    0.9865931183E-08    0.2612612844E+00   -0.4948377013E+00    0.6001104712E+00
    0.5678201020E-08    0.1476332212E-07    0.1096214564E-08    0.1497596264E+01   -0.9609866142E+00    0.8793793321E+00
    0.5678201020E-08    0.1476332212E-07    0.3288643580E-08   -0.1904816985E+01   -0.2744844556E+00   -0.2312277108E+00
    0.5678201020E-08    0.1476332212E-07    0.5481072929E-08   -0.1369186521E+01   -0.1294282436E+01   -0.8806051016E+00
    0.5678201020E-08    0.1476332212E-07    0.7673501834E-08    0.2234569788E+00   -0.1185137272E+01   -0.3799726442E-01
    0.5678201020E-08    0.1476332212E-07    0.9865931183E-08    0.1103971153E+00    0.4564169347E+00    0.1130005836E+01
    0.5678201020E-08    0.1703460129E-07    0.1096214564E-08    0.2211998105E+00   -0.1520724893E+01    0.1696794748E+01
    0.5678201020E-08    0.1703460129E-07    0.3288643580E-08   -0.9185575247E+00   -0.5338348150E+00    0.5302186012E+00
    0.5678201020E-08    0.1703460129E-07    0.5481072929E-08   -0.1044650316E+01    0.6197500229E+00   -0.6683985591E+00
    0.5678201020E-08    0.1703460129E-07    0.7673501834E-08   -0.1043630004E+01   -0.1495492309E+00   -0.2406940699E+01
    0.5678201020E-08    0.1703460129E-07    0.9865931183E-08    0.1185414314E+01   -0.1401287794E+01    0.6719382405E+00
    0.5678201020E-08    0.1930588134E-07    0.1096214564E-08    0.1973726630E+01   -0.1938452721E+01    0.1436809301E+00
    0.5678201020E-08    0.1930588134E-07    0.3288643580E-08   -0.1435968161E+01    0.1594181359E+00    0.1669821024E+01
    0.5678201020E-08    0.1930588134E-07    0.5481072929E-08    0.3665954247E-01    0.3687501550E+00    0.9079660177E+00
    0.5678201020E-08    0.1930588134E-07    0.7673501834E-08    0.1099820137E+01   -0.4793114364E+00    0.1285063863E+01
    0.5678201020E-08    0.1930588134E-07    0.9865931183E-08   -0.3645794392E+00   -0.7183253765E+00    0.7459082007E+00
    0.5678201020E-08    0.2157716139E-07    0.1096214564E-08   -0.2321571350E+01    0.1693280935E+01   -0.8212059736E+00
    0.5678201020E-08    0.2157716139E-07    0.3288643580E-08   -0.1453196049E+01    0.8772423267E+00   -0.1132149622E+00
    0.5678201020E-08    0.2157716139E-07    0.5481072929E-08   -0.1899372935E+00   -0.5531182885E+00    0.4374876618E+00
    0.5678201020E-08    0.2157716139E-07    0.7673501834E-08    0.2419313043E+00   -0.5222172141E+00    0.3071480989E+00
    0.5678201020E-08    0.2157716139E-07    0.9865931183E-08   -0.1974447519E+00    0.1606163621E+01   -0.1294053793E+01
    0.5678201020E-08    0.2384844144E-07    0.1096214564E-08    0.6966108680E+00    0.1252320766E+01   -0.1001458526E+01
    0.5678201020E-08    0.2384844144E-07    0.3288643580E-08    0.2196915150E+01    0.7114917040E+00    0.3059784889E+01
    0.5678201020E-08    0.2384844144E-07    0.5481072929E-08    0.3576750040E+01    0.2147560596E+01    0.1407691598E+01
    0.5678201020E-08    0.2384844144E-07    0.7673501834E-08    0.1727278829E+01    0.2850934505E+01    0.3752098560E+01
    0.5678201020E-08    0.2384844144E-07    0.9865931183E-08   -0.9600102305E+00    0.3524984360E+01    0.2632291317E+01
    0.5678201020E-08    0.2611972327E-07    0.1096214564E-08   -0.1554927111E+01    0.2135453224E+01    0.4261214256E+01
    0.5678201020E-08    0.2611972327E-07    0.3288643580E-08   -0.1133147836E+01    0.5353232622E+00    0.3337482691E+01
    0.5678201020E-08    0.2611972327E-07    0.5481072929E-08   -0.1745261312E+01   -0.1391340941E+00    0.1414233208E+01
    0.5678201020E-08    0.2611972327E-07    0.7673501834E-08   -0.6282817721E+00   -0.6055365801E+00    0.1700092703E+00
    0.5678201020E-08    0.2611972327E-07    0.9865931183E-08   -0.3802104890E+00    0.6330940127E+00   -0.7332291007E+00
    0.7949481073E-08    0.1135640137E-08    0.1096214564E-08    0.1640256882E+01    0.9032063484E+00    0.3901903629E+00
    0.7949481073E-08    0.1135640137E-08    0.3288643580E-08   -0.1437389970E+01    0.6942551732E+00    0.6667951941E+00
    0.7949481073E-08    0.1135640137E-08    0.5481072929E-08    0.2401899338E+01    0.8733420372E+00    0.4924475551E+00
    0.7949481073E-08    0.1135640137E-08    0.7673501834E-08    0.2134984016E+01    0.6201559305E+00    0.1313981652E+01
    0.7949481073E-08    0.1135640137E-08    0.9865931183E-08    0.7157524109E+01    0.4479973316E+01    0.1234932709E+02
    0.7949481073E-08    0.3406920523E-08    0.1096214564E-08    0.4170346737E+01    0.1401622581E+02    0.1619219398E+02
    0.7949481073E-08    0.3406920523E-08    0.3288643580E-08   -0.3106191874E+01    0.1757416344E+02    0.1575880146E+02
    0.7949481073E-08    0.3406920523E-08    0.5481072929E-08   -0.4130560398E+01    0.1542787457E+02    0.1089676952E+02
    0.7949481073E-08    0.3406920523E-08    0.7673501834E-08   -0.1839096546E+01    0.8256100655E+01    0.5325598240E+01
    0.7949481073E-08    0.3406920523E-08    0.9865931183E-08   -0.4850858748E+00    0.3204429150E+01    0.6684579849E+00
    0.7949481073E-08    0.5678201020E-08    0.1096214564E-08    0.4853376150E+00    0.5449802876E+00    0.2794799805E+01
    0.7949481073E-08    0.5678201020E-08    0.3288643580E-08   -0.3263623416E+00   -0.2891306579E+00    0.5306418538E+00
    0.7949481073E-08    0.5678201020E-08    0.5481072929E-08    0.8848310262E-01   -0.5940519571E+00    0.5018364191E+00
    0.7949481073E-08    0.5678201020E-08    0.7673501834E-08   -0.7904388309E+00   -0.7488318086E+00    0.3550793529E+00
    0.7949481073E-08    0.5678201020E-08    0.9865931183E-08    0.5385407209E+00    0.6004208922E+00    0.1530071378E+01
    0.7949481073E-08    0.7949481073E-08    0.1096214564E-08    0.5990085602E+01    0.4296807766E+01    0.1348197079E+02
    0.7949481073E-08    0.7949481073E-08    0.3288643580E-08    0.1702366257E+02    0.6999858856E+01    0.1616474342E+02
    0.7949481073E-08    0.7949481073E-08    0.5481072929E-08    0.1275545025E+02    0.1456604290E+02   -0.1371584797E+02
    0.7949481073E-08    0.7949481073E-08    0.7673501834E-08   -0.3997403860E+01    0.1226127338E+02   -0.2321291542E+02
    0.7949481073E-08    0.7949481073E-08    0.9865931183E-08   -0.1331435871E+02    0.1363328171E+02    0.2522874355E+01
    0.7949481073E-08    0.1022076113E-07    0.1096214564E-08   -0.7723792553E+01    0.7291330814E+01    0.1723833466E+02
    0.7949481073E-08    0.1022076113E-07    0.3288643580E-08   -0.3672686338E+01    0.3759021521E+01    0.9723359942E+00
    0.7949481073E-08    0.1022076113E-07    0.5481072929E-08   -0.7437928319E+00    0.2567406416E+01   -0.7141389847E+00
    0.7949481073E-08    0.1022076113E-07    0.7673501834E-08   -0.1446253061E+01   -0.1392331243E+01    0.4765250981E+00
    0.7949481073E-08    0.1022076113E-07    0.9865931183E-08    0.1360102415E+01    0.1020699859E+01    0.1159920767E+00
    0.7949481073E-08    0.1249204207E-07    0.1096214564E-08    0.2189741850E+01   -0.4968100786E+00    0.1257947803E+01
    0.7949481073E-08    0.1249204207E-07    0.3288643580E-08    0.3978990078E+01   -0.1036229134E+01    0.4067572594E+01
    0.7949481073E-08    0.1249204207E-07    0.5481072929E-08    0.1746439171E+02    0.2534398794E+01    0.1431857967E+02
    0.7949481073E-08    0.1249204207E-07    0.7673501834E-08    0.2688440895E+02    0.9494821548E+01   -0.1293379784E+02
    0.7949481073E-08    0.1249204207E-07    0.9865931183E-08   -0.7015910625E+01   -0.2330033064E+01   -0.7968537140E+02
    0.7949481073E-08    0.1476332212E-07    0.1096214564E-08    0.1598380470E+02    0.3279722452E+01   -0.6765010071E+02
    0.7949481073E-08    0.1476332212E-07    0.3288643580E-08   -0.1894520760E+02    0.1062761918E+00   -0.1383464622E+02
    0.7949481073E-08    0.1476332212E-07    0.5481072929E-08   -0.1383851719E+02    0.1234935999E+01    0.1335287857E+02
    0.7949481073E-08    0.1476332212E-07    0.7673501834E-08   -0.2120089531E+01   -0.1929442436E+00   -0.6318609118E+00
    0.7949481073E-08    0.1476332212E-07    0.9865931183E-08   -0.1164826035E+01    0.7610210776E+00    0.3485690355E+00
    0.7949481073E-08    0.1703460129E-07    0.1096214564E-08    0.1977851838E+00   -0.9986039400E+00    0.8706506491E+00
    0.7949481073E-08    0.1703460129E-07    0.3288643580E-08    0.6579307914E+00    0.6902907491E+00    0.1073975325E+01
    0.7949481073E-08    0.1703460129E-07    0.5481072929E-08    0.1664731145E+01    0.2045084000E+01    0.1005991578E+01
    0.7949481073E-08    0.1703460129E-07    0.7673501834E-08    0.1869037271E+01   -0.8193473816E+00    0.2182479858E+01
    0.7949481073E-08    0.1703460129E-07    0.9865931183E-08    0.1179739761E+02   -0.4085625648E+01    0.1631548691E+02
    0.7949481073E-08    0.1930588134E-07    0.1096214564E-08    0.1551012802E+02   -0.1901158452E+01   -0.1120065403E+02
    0.7949481073E-08    0.1930588134E-07    0.3288643580E-08    0.5275577545E+01   -0.2062272310E+01   -0.7153495026E+02
    0.7949481073E-08    0.1930588134E-07    0.5481072929E-08    0.1304016232E+01   -0.6979555607E+01   -0.6616384125E+02
    0.7949481073E-08    0.1930588134E-07    0.7673501834E-08   -0.2000876236E+02   -0.7505411625E+01   -0.4848868370E+01
