    0.1451704027E-07    0.2592744862E-07    0.1031653642E-06    0.1683632630E-07    0.1357768250E-07    0.0000000000E+00    0.6200000000E+02    0.2200000000E+02
    0.1630778617E-07    0.1630738118E-07    0.7060394900E-07    0.1208413743E-07    0.1235569108E-07    0.1221991425E-08    0.6300000000E+02    0.2300000000E+02
    0.1124388192E-07    0.1795641717E-07    0.7060394900E-07    0.1235569108E-07    0.1344190567E-07    0.4073304750E-09    0.6400000000E+02    0.2300000000E+02
    0.7958014122E-08    0.9504485942E-08    0.1059992811E-06    0.1194836060E-07    0.1330612885E-07    0.1357768250E-08    0.6500000000E+02    0.2300000000E+02
    0.1230801671E-07    0.1996970604E-07    0.7060394900E-07    0.1371345932E-07    0.1452812027E-07    0.2851313325E-08    0.6600000000E+02    0.2300000000E+02
    0.8535932933E-08    0.2245880289E-07    0.7060394900E-07    0.1452812027E-07    0.1235569108E-07    0.9504377750E-09    0.6700000000E+02    0.2300000000E+02
    0.1461222261E-07    0.1431611370E-07    0.1056665787E-06    0.1493545075E-07    0.1140525330E-07    0.8146609500E-09    0.6800000000E+02    0.2300000000E+02
    0.6538048984E-08    0.2647069008E-07    0.7060394900E-07    0.1167680695E-07    0.1357768250E-07    0.2715536500E-09    0.6900000000E+02    0.2400000000E+02
    0.1630018359E-07    0.1299212865E-07    0.7060394900E-07    0.1507122757E-07    0.1561433488E-07    0.1493545075E-08    0.7000000000E+02    0.2600000000E+02
    0.1960413697E-07    0.2457655224E-07    0.7060394900E-07    0.1710787995E-07    0.1602166535E-07    0.0000000000E+00    0.7100000000E+02    0.2600000000E+02
    0.8324074971E-09    0.1553950002E-07    0.1011155896E-06    0.1724365677E-07    0.1588588852E-07    0.1357768250E-09    0.7200000000E+02    0.2600000000E+02
    0.2093606741E-08    0.6739242117E-08    0.7060394900E-07    0.1072636917E-07    0.1642899582E-07    0.1357768250E-09    0.7300000000E+02    0.2700000000E+02
    0.1257034528E-07    0.1168000755E-07    0.7060394900E-07    0.1086214600E-07    0.1602166535E-07    0.2715536500E-09    0.7400000000E+02    0.2700000000E+02
    0.1956935485E-07    0.1346235080E-07    0.1010643024E-06    0.1126947647E-07    0.1615744218E-07    0.4073304750E-09    0.7500000000E+02    0.2700000000E+02
    0.1838565300E-07    0.1205569940E-07    0.1018661664E-06    0.1317035202E-07    0.1534278122E-07    0.4073304750E-09    0.7600000000E+02    0.2700000000E+02
    0.7720343584E-08    0.6230864950E-08    0.7060394900E-07    0.1317035202E-07    0.1670054948E-07    0.1357768250E-09    0.7700000000E+02    0.2700000000E+02
    0.1018583519E-07    0.5145602393E-08    0.1033080103E-06    0.1276302155E-07    0.8418163150E-08    0.0000000000E+00    0.7800000000E+02    0.2900000000E+02
    0.5896807917E-08    0.6910925839E-08    0.1048114987E-06    0.1262724473E-07    0.9097047275E-08    0.1357768250E-09    0.7900000000E+02    0.2900000000E+02
    0.2097028870E-07    0.2071854154E-07    0.7060394900E-07    0.1520700440E-07    0.1330612885E-07    0.8146609500E-09    0.8000000000E+02    0.2900000000E+02
    0.1295774215E-07    0.1331816425E-07    0.1050412425E-06    0.1493545075E-07    0.1357768250E-07    0.8146609500E-09    0.8100000000E+02    0.3100000000E+02
    0.7569074179E-08    0.8479354283E-08    0.7060394900E-07    0.1221991425E-07    0.1412078980E-07    0.8146609500E-09    0.8200000000E+02    0.3200000000E+02
    0.1429922564E-07    0.1262867643E-08    0.9803453643E-07    0.7060394900E-08    0.1059059235E-07    0.2715536500E-09    0.8300000000E+02    0.3500000000E+02
    0.2428996709E-07    0.9203547744E-08    0.7060394900E-07    0.7331948550E-08    0.1167680695E-07    0.0000000000E+00    0.8400000000E+02    0.3500000000E+02
    0.4941338161E-08    0.1897419461E-07    0.7060394900E-07    0.8418163150E-08    0.1357768250E-07    0.2715536500E-09    0.8500000000E+02    0.3500000000E+02
    0.2063258943E-07    0.8091783975E-08    0.7060394900E-07    0.8689716800E-08    0.1276302155E-07    0.2715536500E-09    0.8600000000E+02    0.3500000000E+02
    0.2105862717E-08    0.1401986268E-07    0.7060394900E-07    0.9504377750E-08    0.6788841250E-08    0.0000000000E+00    0.8700000000E+02    0.3500000000E+02
    0.2309828038E-07    0.1242485714E-07    0.7060394900E-07    0.9504377750E-08    0.9504377750E-08    0.0000000000E+00    0.8800000000E+02    0.3500000000E+02
    0.7152838965E-08    0.4075067433E-08    0.7060394900E-07    0.9368600925E-08    0.1018326187E-07    0.1357768250E-09    0.8900000000E+02    0.3500000000E+02
    0.2357513049E-08    0.2034752774E-08    0.1021550639E-06    0.9232824100E-08    0.1031903870E-07    0.0000000000E+00    0.9000000000E+02    0.3500000000E+02
    0.4509181308E-08    0.1787803087E-07    0.7060394900E-07    0.9504377750E-08    0.1086214600E-07    0.2715536500E-09    0.9100000000E+02    0.3500000000E+02
    0.2600526770E-07    0.2430905839E-08    0.7060394900E-07    0.9911708225E-08    0.6924618075E-08    0.1357768250E-09    0.9200000000E+02    0.3500000000E+02
    0.5078278827E-08    0.1600341434E-07    0.7060394900E-07    0.9775931400E-08    0.9775931400E-08    0.5431073000E-09    0.9300000000E+02    0.3500000000E+02
    0.1859184573E-07    0.2469037350E-07    0.7060394900E-07    0.1031903870E-07    0.6788841250E-08    0.2715536500E-09    0.9400000000E+02    0.3500000000E+02
    0.1249547776E-07    0.1886364238E-07    0.7060394900E-07    0.1031903870E-07    0.1439234345E-07    0.1357768250E-08    0.9500000000E+02    0.3500000000E+02
    0.8229761244E-08    0.1257726324E-07    0.7060394900E-07    0.1126947647E-07    0.7196171725E-08    0.1221991425E-08    0.9600000000E+02    0.3500000000E+02
    0.1746158023E-07    0.1576307929E-07    0.7060394900E-07    0.1167680695E-07    0.8961270450E-08    0.5431073000E-09    0.9700000000E+02    0.3500000000E+02
    0.1524312212E-07    0.2604488263E-08    0.7060394900E-07    0.1221991425E-07    0.8418163150E-08    0.0000000000E+00    0.9800000000E+02    0.3500000000E+02
    0.1339208287E-07    0.5323118432E-08    0.1048834611E-06    0.1194836060E-07    0.8689716800E-08    0.0000000000E+00    0.9900000000E+02    0.3500000000E+02
    0.1304098341E-07    0.7210880876E-08    0.1040280559E-06    0.1221991425E-07    0.8961270450E-08    0.0000000000E+00    0.1000000000E+03    0.3500000000E+02
    0.1297557792E-07    0.2104965771E-07    0.9827283050E-07    0.1235569108E-07    0.9911708225E-08    0.1357768250E-09    0.1010000000E+03    0.3500000000E+02
    0.1097280430E-07    0.8891219759E-08    0.7060394900E-07    0.1221991425E-07    0.1221991425E-07    0.1629321900E-08    0.1020000000E+03    0.3500000000E+02
    0.3349205131E-08    0.1381808180E-07    0.7060394900E-07    0.1221991425E-07    0.1330612885E-07    0.4887965700E-08    0.1030000000E+03    0.3500000000E+02
    0.1182715724E-07    0.1051783254E-07    0.1034082523E-06    0.1221991425E-07    0.1384923615E-07    0.1629321900E-08    0.1040000000E+03    0.3500000000E+02
    0.1338685140E-07    0.1249991289E-07    0.7060394900E-07    0.1221991425E-07    0.1412078980E-07    0.4616412050E-08    0.1050000000E+03    0.3500000000E+02
    0.1396194740E-07    0.1190104293E-07    0.7060394900E-07    0.1221991425E-07    0.1493545075E-07    0.0000000000E+00    0.1060000000E+03    0.3500000000E+02
    0.1984059594E-07    0.2817016325E-08    0.7060394900E-07    0.1208413743E-07    0.1507122757E-07    0.1221991425E-08    0.1070000000E+03    0.3500000000E+02
    0.1319625885E-07    0.7401548038E-08    0.1040824825E-06    0.1276302155E-07    0.9232824100E-08    0.2715536500E-09    0.1080000000E+03    0.3500000000E+02
    0.1350278833E-07    0.5113845454E-08    0.1047750152E-06    0.1249146790E-07    0.1059059235E-07    0.2715536500E-09    0.1090000000E+03    0.3500000000E+02
    0.2254077810E-07    0.1124736707E-07    0.1054138366E-06    0.1303457520E-07    0.1384923615E-07    0.8146609500E-09    0.1100000000E+03    0.3500000000E+02
    0.2625664715E-07    0.1743306501E-07    0.7060394900E-07    0.1317035202E-07    0.1615744218E-07    0.6788841250E-09    0.1110000000E+03    0.3500000000E+02
    0.2373014892E-07    0.1235108781E-07    0.1027286511E-06    0.1398501297E-07    0.1181258378E-07    0.1493545075E-08    0.1120000000E+03    0.3500000000E+02
    0.2050289778E-07    0.2642267893E-07    0.1017068800E-06    0.1357768250E-07    0.1276302155E-07    0.2987090150E-08    0.1130000000E+03    0.3500000000E+02
    0.1540134744E-07    0.9212971074E-08    0.7060394900E-07    0.1357768250E-07    0.1303457520E-07    0.1086214600E-08    0.1140000000E+03    0.3500000000E+02
    0.7664017972E-08    0.3502732270E-09    0.7060394900E-07    0.1384923615E-07    0.1439234345E-07    0.5431073000E-09    0.1150000000E+03    0.3500000000E+02
    0.1063155927E-07    0.1612116999E-07    0.7060394900E-07    0.1425656662E-07    0.1317035202E-07    0.4752188875E-08    0.1160000000E+03    0.3500000000E+02
    0.1744687628E-07    0.1435094677E-07    0.1064532418E-06    0.1479967392E-07    0.1452812027E-07    0.1221991425E-08    0.1170000000E+03    0.3500000000E+02
    0.1403638630E-07    0.1692506364E-07    0.1046989783E-06    0.1561433488E-07    0.1262724473E-07    0.1221991425E-08    0.1180000000E+03    0.3500000000E+02
    0.2346436318E-07    0.1240110869E-07    0.1026987036E-06    0.1561433488E-07    0.1398501297E-07    0.9504377750E-09    0.1190000000E+03    0.3500000000E+02
    0.6982601333E-08    0.4241340235E-08    0.7060394900E-07    0.1547855805E-07    0.1357768250E-07    0.1357768250E-08    0.1200000000E+03    0.3500000000E+02
    0.1724437401E-07    0.1986957472E-07    0.1033481504E-06    0.1547855805E-07    0.1547855805E-07    0.0000000000E+00    0.1210000000E+03    0.3500000000E+02
    0.2601887547E-07    0.4128930774E-08    0.7060394900E-07    0.1004748505E-07    0.1819409455E-07    0.0000000000E+00    0.1220000000E+03    0.3600000000E+02
    0.8527935652E-08    0.2119241791E-07    0.7060394900E-07    0.1045481552E-07    0.1832987137E-07    0.6788841250E-09    0.1230000000E+03    0.3600000000E+02
    0.1291412027E-07    0.1245442014E-07    0.1065272295E-06    0.1181258378E-07    0.1181258378E-07    0.9504377750E-09    0.1240000000E+03    0.3600000000E+02
    0.1184052737E-07    0.1349984824E-07    0.1064666567E-06    0.1167680695E-07    0.1167680695E-07    0.1086214600E-08    0.1250000000E+03    0.3600000000E+02
    0.1168518562E-07    0.1325672577E-07    0.1065198763E-06    0.1154103013E-07    0.1289879838E-07    0.1221991425E-08    0.1260000000E+03    0.3600000000E+02
    0.1291846184E-07    0.1226160093E-07    0.1063196600E-06    0.1167680695E-07    0.1384923615E-07    0.1629321900E-08    0.1270000000E+03    0.3600000000E+02
    0.1835656202E-07    0.1703581259E-07    0.7060394900E-07    0.1140525330E-07    0.1737943360E-07    0.0000000000E+00    0.1280000000E+03    0.3600000000E+02
    0.1678992441E-07    0.1140594258E-07    0.9910656534E-07    0.1167680695E-07    0.1765098725E-07    0.0000000000E+00    0.1290000000E+03    0.3600000000E+02
    0.1679375894E-07    0.1141563420E-07    0.9888408841E-07    0.1181258378E-07    0.1778676407E-07    0.4073304750E-09    0.1300000000E+03    0.3600000000E+02
    0.2266443643E-07    0.1463809203E-07    0.7060394900E-07    0.1221991425E-07    0.1249146790E-07    0.8146609500E-09    0.1310000000E+03    0.3600000000E+02
    0.1201390551E-07    0.1203668336E-07    0.1066077641E-06    0.1235569108E-07    0.1317035202E-07    0.6788841250E-09    0.1320000000E+03    0.3600000000E+02
    0.1152017557E-07    0.1343591041E-07    0.1064611520E-06    0.1194836060E-07    0.1412078980E-07    0.0000000000E+00    0.1330000000E+03    0.3600000000E+02
    0.1325464937E-07    0.1241267854E-07    0.1065522173E-06    0.1276302155E-07    0.1004748505E-07    0.1629321900E-08    0.1340000000E+03    0.3600000000E+02
    0.1254178861E-07    0.1121633113E-07    0.1062587356E-06    0.1249146790E-07    0.1140525330E-07    0.0000000000E+00    0.1350000000E+03    0.3600000000E+02
    0.1168097859E-07    0.1363975385E-07    0.1064007001E-06    0.1249146790E-07    0.1466389710E-07    0.0000000000E+00    0.1360000000E+03    0.3600000000E+02
    0.1326676495E-07    0.1742621800E-07    0.7060394900E-07    0.1317035202E-07    0.1126947647E-07    0.6788841250E-09    0.1370000000E+03    0.3600000000E+02
    0.1040711679E-07    0.4245966111E-08    0.7060394900E-07    0.1330612885E-07    0.1113369965E-07    0.2172429200E-08    0.1380000000E+03    0.3600000000E+02
    0.1226787529E-07    0.1213945558E-07    0.1066123069E-06    0.1344190567E-07    0.1452812027E-07    0.9504377750E-09    0.1390000000E+03    0.3600000000E+02
    0.1305062304E-07    0.1259461006E-07    0.1065923657E-06    0.1344190567E-07    0.1479967392E-07    0.1357768250E-09    0.1400000000E+03    0.3600000000E+02
    0.1196342558E-07    0.1086711171E-07    0.1051835423E-06    0.1371345932E-07    0.1099792282E-07    0.1493545075E-08    0.1410000000E+03    0.3600000000E+02
    0.1984897852E-07    0.1315180874E-07    0.1014482277E-06    0.1371345932E-07    0.1262724473E-07    0.1493545075E-08    0.1420000000E+03    0.3600000000E+02
    0.1123407104E-07    0.1344659704E-07    0.1064572485E-06    0.1371345932E-07    0.1289879838E-07    0.1221991425E-08    0.1430000000E+03    0.3600000000E+02
    0.1895596879E-07    0.1516225967E-07    0.7060394900E-07    0.1398501297E-07    0.1262724473E-07    0.1765098725E-08    0.1440000000E+03    0.3600000000E+02
    0.2279042170E-07    0.1395799720E-07    0.1047848084E-06    0.1357768250E-07    0.1303457520E-07    0.1629321900E-08    0.1450000000E+03    0.3600000000E+02
    0.1268625914E-07    0.1238626911E-07    0.1062900990E-06    0.1357768250E-07    0.1384923615E-07    0.8146609500E-09    0.1460000000E+03    0.3600000000E+02
    0.1260385806E-07    0.1120015565E-07    0.1065228887E-06    0.1425656662E-07    0.1099792282E-07    0.1493545075E-08    0.1470000000E+03    0.3600000000E+02
    0.2292673892E-07    0.1412430944E-07    0.1046585373E-06    0.1452812027E-07    0.1317035202E-07    0.6788841250E-09    0.1480000000E+03    0.3600000000E+02
    0.1268963854E-07    0.1255921262E-07    0.1064653185E-06    0.1412078980E-07    0.1520700440E-07    0.2172429200E-08    0.1490000000E+03    0.3600000000E+02
    0.1185869771E-07    0.1246298553E-07    0.1066163350E-06    0.1412078980E-07    0.1575011170E-07    0.2172429200E-08    0.1500000000E+03    0.3600000000E+02
    0.8694107552E-08    0.6370935841E-08    0.7060394900E-07    0.1479967392E-07    0.1045481552E-07    0.9504377750E-09    0.1510000000E+03    0.3600000000E+02
    0.1267367404E-07    0.1220500633E-07    0.1064266547E-06    0.1507122757E-07    0.1479967392E-07    0.1221991425E-08    0.1520000000E+03    0.3600000000E+02
    0.2263476956E-07    0.1411137881E-07    0.1046526855E-06    0.1493545075E-07    0.1493545075E-07    0.1629321900E-08    0.1530000000E+03    0.3600000000E+02
    0.1946952405E-07    0.5875159814E-08    0.7060394900E-07    0.1507122757E-07    0.1588588852E-07    0.1357768250E-09    0.1540000000E+03    0.3600000000E+02
    0.2271829889E-07    0.1428324509E-07    0.1047540961E-06    0.1479967392E-07    0.1642899582E-07    0.2036652375E-08    0.1550000000E+03    0.3600000000E+02
    0.2272148673E-07    0.1411516363E-07    0.1044616480E-06    0.1561433488E-07    0.1181258378E-07    0.2036652375E-08    0.1560000000E+03    0.3600000000E+02
    0.1312104570E-07    0.1224943809E-07    0.1064547812E-06    0.1561433488E-07    0.1588588852E-07    0.1765098725E-08    0.1570000000E+03    0.3600000000E+02
    0.6949903003E-08    0.2590855486E-07    0.7060394900E-07    0.1534278122E-07    0.1724365677E-07    0.1357768250E-09    0.1580000000E+03    0.3600000000E+02
    0.2349385120E-07    0.1314357382E-07    0.7060394900E-07    0.1547855805E-07    0.1737943360E-07    0.1357768250E-08    0.1590000000E+03    0.3600000000E+02
    0.1284960171E-07    0.2035484101E-07    0.7060394900E-07    0.1602166535E-07    0.1765098725E-07    0.0000000000E+00    0.1600000000E+03    0.3600000000E+02
    0.1079025684E-07    0.1264813849E-07    0.1065588231E-06    0.1018326187E-07    0.1208413743E-07    0.1221991425E-08    0.1610000000E+03    0.3700000000E+02
    0.1245518532E-07    0.6978871695E-08    0.9834937351E-07    0.1031903870E-07    0.1221991425E-07    0.1357768250E-08    0.1620000000E+03    0.3700000000E+02
    0.1112172542E-07    0.1389715002E-07    0.1066196125E-06    0.1059059235E-07    0.1575011170E-07    0.1357768250E-08    0.1630000000E+03    0.3700000000E+02
    0.6800850541E-08    0.1020028278E-07    0.7060394900E-07    0.1126947647E-07    0.9097047275E-08    0.9504377750E-09    0.1640000000E+03    0.3700000000E+02
    0.1258515507E-07    0.9587035954E-08    0.1066139477E-06    0.1099792282E-07    0.1099792282E-07    0.4073304750E-09    0.1650000000E+03    0.3700000000E+02
    0.1249882420E-07    0.1395297726E-07    0.1064599722E-06    0.1099792282E-07    0.1181258378E-07    0.1221991425E-08    0.1660000000E+03    0.3700000000E+02
    0.1172431916E-07    0.1353879408E-07    0.1063240130E-06    0.1113369965E-07    0.1221991425E-07    0.1086214600E-08    0.1670000000E+03    0.3700000000E+02
    0.1258033915E-07    0.1106270297E-07    0.1065559126E-06    0.1086214600E-07    0.1249146790E-07    0.0000000000E+00    0.1680000000E+03    0.3700000000E+02
    0.1237865313E-07    0.1067031569E-07    0.1065447145E-06    0.1099792282E-07    0.1398501297E-07    0.6788841250E-09    0.1690000000E+03    0.3700000000E+02
    0.1231356165E-07    0.1364685144E-07    0.1064271098E-06    0.1113369965E-07    0.1412078980E-07    0.1357768250E-08    0.1700000000E+03    0.3700000000E+02
    0.1153316966E-07    0.1369751713E-07    0.1065992486E-06    0.1099792282E-07    0.1479967392E-07    0.2579759675E-08    0.1710000000E+03    0.3700000000E+02
    0.2585312855E-07    0.6522347848E-08    0.7060394900E-07    0.1140525330E-07    0.9504377750E-08    0.1357768250E-08    0.1720000000E+03    0.3700000000E+02
