    0.7999999774E-08    0.1999999943E-08    0.0000000000E+00   -0.2177272797E+01    0.1391907036E+00    0.1010470867E+02    0.7940058333E-11
    0.8999999856E-08    0.1999999943E-08    0.0000000000E+00   -0.4169540405E+01   -0.8077493906E+00    0.8401752472E+01    0.2764314602E-11
    0.9999999939E-08    0.1999999943E-08    0.0000000000E+00   -0.4939029813E+00    0.1003733754E+01   -0.3476664066E+01    0.1173204220E-11
    0.1100000002E-07    0.1999999943E-08    0.0000000000E+00   -0.2997388542E+00   -0.4990660846E+00   -0.1635121346E+02    0.8265037960E-12
    0.1199999922E-07    0.1999999943E-08    0.0000000000E+00   -0.8123451471E+00   -0.2207554340E+01   -0.1932477379E+02    0.8004542125E-12
    0.1299999930E-07    0.1999999943E-08    0.0000000000E+00   -0.1047729373E+01   -0.1871278286E+01   -0.1577470589E+02    0.7999989560E-12
    0.9999999717E-09    0.2999999804E-08    0.0000000000E+00   -0.1308835149E+01   -0.2497864008E+01   -0.9097718239E+01    0.1548200153E-11
    0.1600000000E+02    0.2999999804E-08    0.0000000000E+00   -0.5989657044E+00   -0.3644898832E+00   -0.4088924825E+00    0.3361431272E-10
    0.5100000000E+02    0.2999999804E-08    0.0000000000E+00   -0.1664263904E+00   -0.7471260428E+00    0.2577723563E+00    0.3278120136E-10
    0.4500000000E+02    0.2999999804E-08    0.0000000000E+00   -0.1092558265E+01   -0.2070302516E+00    0.1289144516E+01    0.2941746152E-10
    0.3000000000E+01    0.2999999804E-08    0.0000000000E+00    0.2510325313E+00   -0.5677376986E+00    0.2237644672E+01    0.2668295966E-10
    0.5999999608E-08    0.2999999804E-08    0.0000000000E+00    0.6105998158E+00    0.2219334692E+00    0.2452062368E+01    0.2151050518E-10
    0.6999999691E-08    0.2999999804E-08    0.0000000000E+00   -0.2307625294E+01    0.1215170622E+01    0.5338330269E+01    0.1409676542E-10
    0.7999999774E-08    0.2999999804E-08    0.0000000000E+00   -0.2780900717E+01   -0.3433010280E+00    0.1063357162E+02    0.6101658675E-11
    0.8999999856E-08    0.2999999804E-08    0.0000000000E+00   -0.7519088984E+00    0.1201835275E+01    0.3936859608E+01    0.1886236393E-11
    0.9999999939E-08    0.2999999804E-08    0.0000000000E+00    0.2097839594E+01   -0.1373222589E+01   -0.3730829954E+01    0.9954087251E-12
    0.1100000002E-07    0.2999999804E-08    0.0000000000E+00   -0.2093934774E+01   -0.1831875086E+01   -0.1152285862E+02    0.8115014194E-12
    0.1199999922E-07    0.2999999804E-08    0.0000000000E+00   -0.1189014792E+01   -0.2906047583E+01   -0.1448697090E+02    0.8002196995E-12
    0.1299999930E-07    0.2999999804E-08    0.0000000000E+00   -0.8352645636E+00   -0.3863837004E+01   -0.1181183529E+02    0.7999989560E-12
    0.9999999717E-09    0.3999999887E-08    0.0000000000E+00   -0.1070370600E+00   -0.3421385765E+01   -0.6642012596E+01    0.2438099852E-11
    0.2100000000E+02    0.3999999887E-08    0.0000000000E+00    0.1817954481E+00   -0.3177029788E+00    0.5408195257E+00    0.3628330275E-10
    0.6100000000E+02    0.3999999887E-08    0.0000000000E+00    0.8363415487E-02    0.6834434718E-01    0.1605263054E+00    0.3502826848E-10
    0.3200000000E+02    0.3999999887E-08    0.0000000000E+00   -0.1634244174E+00   -0.2633188665E+00    0.9583975077E+00    0.3165982060E-10
    0.1000000000E+01    0.3999999887E-08    0.0000000000E+00    0.9146438539E-01    0.4486782551E+00    0.1382710338E+01    0.2713100924E-10
    0.5999999608E-08    0.3999999887E-08    0.0000000000E+00   -0.2767065465E+00    0.1107265830E+01    0.2082518816E+01    0.2054498759E-10
    0.6999999691E-08    0.3999999887E-08    0.0000000000E+00   -0.2503476143E+01    0.2741771221E+01    0.7185853004E+01    0.1191571754E-10
    0.7999999774E-08    0.3999999887E-08    0.0000000000E+00   -0.7184834957E+01    0.5109379292E+01    0.8812446594E+01    0.4329825127E-11
    0.8999999856E-08    0.3999999887E-08    0.0000000000E+00   -0.1640300035E+01    0.7530521750E+00   -0.3578805029E+00    0.1206826631E-11
    0.9999999939E-08    0.3999999887E-08    0.0000000000E+00   -0.2583869219E+01   -0.1812337399E+01   -0.5261543274E+01    0.8452080182E-12
    0.1100000002E-07    0.3999999887E-08    0.0000000000E+00   -0.3928393841E+01   -0.2976469755E+01   -0.8609568596E+01    0.7999989560E-12
    0.1199999922E-07    0.3999999887E-08    0.0000000000E+00   -0.6425862312E+01   -0.2154549599E+01   -0.1085717201E+02    0.8004464062E-12
    0.1299999930E-07    0.3999999887E-08    0.0000000000E+00   -0.1692700863E+01   -0.2686710119E+01   -0.1036506653E+02    0.7999989560E-12
    0.9999999717E-09    0.4999999970E-08    0.0000000000E+00   -0.2048539929E-01   -0.2386374712E+01   -0.1474051356E+01    0.2417742005E-11
    0.4000000000E+01    0.4999999970E-08    0.0000000000E+00    0.6978629827E+00   -0.9424264431E+00    0.7605228573E-01    0.3736193993E-10
    0.2700000000E+02    0.4999999970E-08    0.0000000000E+00   -0.3196499348E+00   -0.2906565741E-01    0.6181939244E+00    0.3608561019E-10
    0.2600000000E+02    0.4999999970E-08    0.0000000000E+00    0.2009810507E+00   -0.4948611856E+00    0.2352588624E+00    0.3166190574E-10
    0.5000000000E+01    0.4999999970E-08    0.0000000000E+00    0.5956048965E+00    0.7272122502E+00    0.1369210005E+01    0.2634041249E-10
    0.5999999608E-08    0.4999999970E-08    0.0000000000E+00    0.3809171617E+00    0.1399458766E+01    0.1484060645E+01    0.1946025632E-10
    0.6999999691E-08    0.4999999970E-08    0.0000000000E+00   -0.2337775946E+01    0.2289556742E+01    0.6878938675E+01    0.1006378054E-10
    0.7999999774E-08    0.4999999970E-08    0.0000000000E+00   -0.1048935032E+02    0.7162457466E+01    0.6154098988E+01    0.2908545150E-11
    0.8999999856E-08    0.4999999970E-08    0.0000000000E+00   -0.2104936361E+01    0.2000432014E+01    0.5368011594E+00    0.9280470272E-12
    0.9999999939E-08    0.4999999970E-08    0.0000000000E+00    0.1147691607E+01   -0.4524198771E+00    0.1631922960E+01    0.8013539918E-12
    0.1100000002E-07    0.4999999970E-08    0.0000000000E+00   -0.9830353260E+00   -0.1175305009E+01   -0.4160949230E+01    0.7999989560E-12
    0.1199999922E-07    0.4999999970E-08    0.0000000000E+00   -0.2189250469E+01   -0.1035107255E+01   -0.6161572933E+01    0.8004587661E-12
    0.1299999930E-07    0.4999999970E-08    0.0000000000E+00    0.7060821354E-01   -0.1360943019E+00   -0.5512019157E+01    0.7999989560E-12
    0.9999999717E-09    0.5999999608E-08    0.0000000000E+00   -0.1841835499E+01    0.1551364213E+00    0.1914982349E+00    0.2183851841E-11
    0.1999999943E-08    0.5999999608E-08    0.0000000000E+00    0.7093346715E+00   -0.1932298243E+00    0.6238108277E+00    0.3674893376E-10
    0.1000000000E+02    0.5999999608E-08    0.0000000000E+00    0.6305535436E+00    0.4506520554E-01    0.5735177398E+00    0.3424976275E-10
    0.9000000000E+01    0.5999999608E-08    0.0000000000E+00   -0.4387313724E+00    0.1915314943E+00    0.4861228168E+00    0.2992479528E-10
    0.4999999970E-08    0.5999999608E-08    0.0000000000E+00   -0.4397211671E+00    0.1541150659E+00    0.1065726161E+01    0.2473915864E-10
    0.5999999608E-08    0.5999999608E-08    0.0000000000E+00   -0.1821030229E+00    0.1182380557E+01    0.2233023643E+01    0.1779575272E-10
    0.6999999691E-08    0.5999999608E-08    0.0000000000E+00   -0.8721087456E+01    0.6762330055E+01    0.2027011156E+01    0.7994027315E-11
    0.7999999774E-08    0.5999999608E-08    0.0000000000E+00   -0.1107471752E+02    0.3974806368E+00    0.3827956200E+01    0.2059767721E-11
    0.8999999856E-08    0.5999999608E-08    0.0000000000E+00   -0.1682446361E+01    0.1779617548E+01    0.3402504444E+01    0.8206285044E-12
    0.9999999939E-08    0.5999999608E-08    0.0000000000E+00    0.3433803082E+01    0.9231549501E+00    0.6631852150E+01    0.8010091071E-12
    0.1100000002E-07    0.5999999608E-08    0.0000000000E+00    0.7273837328E+00   -0.3050729990E+01    0.3296910048E+01    0.8015340778E-12
    0.1199999922E-07    0.5999999608E-08    0.0000000000E+00   -0.5966040492E+00   -0.3052358389E+01    0.1057676196E+01    0.8012286581E-12
    0.1299999930E-07    0.5999999608E-08    0.0000000000E+00   -0.2098419428E+01   -0.1383775771E+00    0.9650800228E+00    0.7999989560E-12
    0.9999999717E-09    0.6999999691E-08    0.0000000000E+00    0.6517392993E+00   -0.2885766268E+01    0.2734107733E+01    0.2383393613E-11
    0.1999999943E-08    0.6999999691E-08    0.0000000000E+00   -0.3034036458E+00    0.8047526479E+00    0.6491869092E+00    0.3656695433E-10
    0.2999999804E-08    0.6999999691E-08    0.0000000000E+00    0.8937131166E+00    0.5477421880E+00    0.5051639080E+00    0.3322731673E-10
    0.3999999887E-08    0.6999999691E-08    0.0000000000E+00   -0.2261081636E+00    0.4382287264E+00    0.1693970561E+01    0.2940523519E-10
    0.4999999970E-08    0.6999999691E-08    0.0000000000E+00   -0.8992201090E+00   -0.3561342061E+00   -0.1094454154E+00    0.2360169525E-10
    0.5999999608E-08    0.6999999691E-08    0.0000000000E+00   -0.1163839221E+01    0.2441466570E+01   -0.1959230185E+01    0.1565879891E-10
    0.6999999691E-08    0.6999999691E-08    0.0000000000E+00   -0.9400372505E+01    0.2824511766E+01    0.1416735910E-01    0.6272674654E-11
    0.7999999774E-08    0.6999999691E-08    0.0000000000E+00   -0.5475166798E+01   -0.4573532939E+00    0.2042682171E+01    0.1401267015E-11
    0.1000000000E+01    0.6999999691E-08    0.0000000000E+00   -0.2933493853E+01    0.2270443678E+01    0.6751060009E+01    0.8040418375E-12
    0.1000000000E+01    0.6999999691E-08    0.0000000000E+00    0.1468593359E+01    0.9012925029E+00    0.9668343544E+01    0.7999989560E-12
    0.1100000002E-07    0.6999999691E-08    0.0000000000E+00    0.1620995402E+01   -0.4639241695E+01    0.1190254116E+02    0.7999989560E-12
    0.1199999922E-07    0.6999999691E-08    0.0000000000E+00   -0.1053059340E+01   -0.6223203182E+01    0.8740262032E+01    0.7999989560E-12
    0.1299999930E-07    0.6999999691E-08    0.0000000000E+00   -0.1925324678E+01   -0.6601931572E+01    0.5928431988E+01    0.7999989560E-12
    0.9999999717E-09    0.7999999774E-08    0.0000000000E+00   -0.6873201579E-01   -0.3632800817E+01    0.4694330692E+01    0.2288164233E-11
    0.1999999943E-08    0.7999999774E-08    0.0000000000E+00    0.2825256288E+00    0.4049897790E+00    0.1688987136E+01    0.3518632954E-10
    0.1000000000E+01    0.7999999774E-08    0.0000000000E+00   -0.2649998367E+00    0.6772194058E-01    0.1372205496E+01    0.3063704498E-10
    0.1000000000E+01    0.7999999774E-08    0.0000000000E+00   -0.3870784938E+00   -0.4436808527E+00    0.1341405988E+01    0.2708296781E-10
    0.4999999970E-08    0.7999999774E-08    0.0000000000E+00    0.3778656200E-01    0.6864730120E+00   -0.3076620996E+00    0.2234473370E-10
    0.5999999608E-08    0.7999999774E-08    0.0000000000E+00   -0.2185983181E+01    0.1500291109E+01   -0.2015932560E+01    0.1404549220E-10
    0.6999999691E-08    0.7999999774E-08    0.0000000000E+00   -0.7384582520E+01    0.3776180983E+01   -0.6725883007E+01    0.4517244651E-11
    0.7999999774E-08    0.7999999774E-08    0.0000000000E+00   -0.3664830923E+01   -0.9518656135E+00   -0.6373342991E+01    0.9932197209E-12
    0.8999999856E-08    0.7999999774E-08    0.0000000000E+00   -0.3557146549E+01   -0.1445072055E+01    0.6502448559E+01    0.8009515360E-12
    0.9999999939E-08    0.7999999774E-08    0.0000000000E+00   -0.2132339239E+01   -0.3825783730E+01    0.1335078621E+02    0.7999989560E-12
    0.1100000002E-07    0.7999999774E-08    0.0000000000E+00   -0.2491542399E+00   -0.3522676229E+01    0.1682371712E+02    0.7999989560E-12
    0.1199999922E-07    0.7999999774E-08    0.0000000000E+00   -0.2489093542E+01   -0.5835017681E+01    0.1504484940E+02    0.8063796484E-12
    0.1299999930E-07    0.7999999774E-08    0.0000000000E+00   -0.1961215377E+01   -0.5405893803E+01    0.9123754501E+01    0.7999989560E-12
    0.9999999717E-09    0.8999999856E-08    0.0000000000E+00   -0.2144881964E+01   -0.2734295368E+01    0.5526234627E+01    0.1538378149E-11
    0.1999999943E-08    0.8999999856E-08    0.0000000000E+00    0.9828788638E+00    0.4118169844E+00    0.2514437199E+01    0.3434362517E-10
    0.6000000000E+01    0.8999999856E-08    0.0000000000E+00    0.3191047013E+00    0.7681987882E+00    0.2590923071E+01    0.2931246912E-10
    0.1000000000E+02    0.8999999856E-08    0.0000000000E+00    0.1897269040E+00    0.2778801322E+00    0.1288647175E+01    0.2508423157E-10
    0.4999999970E-08    0.8999999856E-08    0.0000000000E+00   -0.2577778995E+00    0.1303966343E+00   -0.2555602789E+01    0.2013473589E-10
    0.5999999608E-08    0.8999999856E-08    0.0000000000E+00   -0.1465784192E+01    0.1942370653E+01   -0.5172068119E+01    0.1304876172E-10
    0.6999999691E-08    0.8999999856E-08    0.0000000000E+00   -0.3135471821E+01   -0.1917947382E+00   -0.1207438374E+02    0.3314187900E-11
    0.7999999774E-08    0.8999999856E-08    0.0000000000E+00   -0.1218569040E+01   -0.2939999342E+01   -0.1151943874E+02    0.8217002382E-12
    0.8999999856E-08    0.8999999856E-08    0.0000000000E+00   -0.2013534069E+01   -0.3185271978E+01    0.2514110804E+01    0.7999990644E-12
    0.9999999939E-08    0.8999999856E-08    0.0000000000E+00   -0.1967437267E+01   -0.3953605413E+01    0.1410341549E+02    0.7999989560E-12
    0.1100000002E-07    0.8999999856E-08    0.0000000000E+00   -0.5429965258E+00   -0.6304377079E+01    0.1956413651E+02    0.7999989560E-12
    0.1199999922E-07    0.8999999856E-08    0.0000000000E+00   -0.3003830194E+01   -0.5301684380E+01    0.2079603004E+02    0.7999989560E-12
    0.1299999930E-07    0.8999999856E-08    0.0000000000E+00   -0.7000920177E+00   -0.2830714464E+01    0.1334087276E+02    0.8032935753E-12
    0.9999999717E-09    0.9999999939E-08    0.0000000000E+00    0.1571504474E+01   -0.3395016789E+00    0.8530722618E+01    0.7999989560E-12
    0.1999999943E-08    0.9999999939E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.9999999939E-08    0.0000000000E+00    0.1345676541E+01    0.2815932989E+01   -0.8858477324E-01    0.1632227860E-10
    0.1000000000E+01    0.9999999939E-08    0.0000000000E+00   -0.1467415929E+01    0.1659004807E+01   -0.1282318830E+01    0.1822542985E-10
    0.4999999970E-08    0.9999999939E-08    0.0000000000E+00   -0.6267478466E+00    0.1347615838E+01   -0.4029001236E+01    0.1725606116E-10
    0.5999999608E-08    0.9999999939E-08    0.0000000000E+00   -0.1775671363E+01    0.1369219571E+00   -0.8125817299E+01    0.1210917217E-10
    0.6999999691E-08    0.9999999939E-08    0.0000000000E+00    0.1176199839E+00   -0.4377285480E+01   -0.2069135094E+02    0.3414057882E-11
    0.7999999774E-08    0.9999999939E-08    0.0000000000E+00   -0.2659887075E+01   -0.5230334759E+01   -0.1820079994E+02    0.8278535735E-12
    0.8999999856E-08    0.9999999939E-08    0.0000000000E+00   -0.4296070576E+01   -0.6240820408E+01   -0.1242036343E+01    0.7999991728E-12
    0.9999999939E-08    0.9999999939E-08    0.0000000000E+00   -0.4453104496E+01   -0.5228523731E+01    0.1199745464E+02    0.7999989560E-12
    0.1100000002E-07    0.9999999939E-08    0.0000000000E+00   -0.1887627125E+01   -0.4846018791E+01    0.2289241219E+02    0.7999989560E-12
    0.1199999922E-07    0.9999999939E-08    0.0000000000E+00    0.4391270876E+00   -0.1367663264E+01    0.2490518379E+02    0.7999989560E-12
    0.1299999930E-07    0.9999999939E-08    0.0000000000E+00    0.4107866764E+01   -0.3391337097E+00    0.1705069542E+02    0.8002105922E-12
    0.9999999717E-09    0.1100000002E-07    0.0000000000E+00    0.3898337483E+00   -0.5554882288E+00    0.9382062912E+01    0.8186760189E-12
    0.1999999943E-08    0.1100000002E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.2999999804E-08    0.1100000002E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.3999999887E-08    0.1100000002E-07    0.0000000000E+00    0.1812043667E+01    0.7369115949E+00   -0.1743775904E+00    0.1755555337E-11
    0.4999999970E-08    0.1100000002E-07    0.0000000000E+00    0.3209096193E+01    0.4156023026E+01   -0.1275049114E+02    0.1114041932E-10
    0.5999999608E-08    0.1100000002E-07    0.0000000000E+00    0.5707864165E+00   -0.1875332445E+00   -0.9334813118E+01    0.1040819948E-10
    0.6999999691E-08    0.1100000002E-07    0.0000000000E+00   -0.8818099499E+00   -0.1133845711E+02   -0.2035753822E+02    0.4564757860E-11
    0.7999999774E-08    0.1100000002E-07    0.0000000000E+00   -0.3552564621E+01   -0.5747754574E+01   -0.2115655136E+02    0.1048811320E-11
    0.8999999856E-08    0.1100000002E-07    0.0000000000E+00   -0.2559800863E+01   -0.5031671047E+01   -0.7422505379E+01    0.8006587472E-12
    0.9999999939E-08    0.1100000002E-07    0.0000000000E+00   -0.4201520920E+01   -0.4054850101E+01    0.7417757988E+01    0.7999991728E-12
    0.1100000002E-07    0.1100000002E-07    0.0000000000E+00   -0.2046799660E+01   -0.3855795860E+01    0.2156923103E+02    0.8014807351E-12
    0.1199999922E-07    0.1100000002E-07    0.0000000000E+00   -0.6068308838E-02   -0.1399934053E+01    0.2286369705E+02    0.7999989560E-12
    0.1299999930E-07    0.1100000002E-07    0.0000000000E+00    0.3166584730E+01    0.1304594636E+01    0.2018478584E+02    0.8268977408E-12
