     1    0.2000200000E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4929248480E+00    0.9858496960E+00    0.3427001324E+00    0.0000000000E+00    0.0000000000E+00
     2    0.4000160000E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4647577138E+00    0.9858496960E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
     3    0.6000140000E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4647577138E+00    0.9858496960E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
     4    0.8000000000E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4647577138E+00    0.9811551736E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
     5    0.1000008000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4882303256E+00    0.9623770842E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
     6    0.1200014000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4412851020E+00    0.1009322308E+01    0.3473946548E+00    0.0000000000E+00    0.0000000000E+00
     7    0.1400000000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4741467585E+00    0.9858496960E+00    0.3614782219E+00    0.0000000000E+00    0.0000000000E+00
     8    0.1600018000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4694522362E+00    0.9858496960E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
     9    0.1800002000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4412851020E+00    0.9858496960E+00    0.3708672666E+00    0.0000000000E+00    0.0000000000E+00
    10    0.2000020000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4694522362E+00    0.9858496960E+00    0.3661727442E+00    0.0000000000E+00    0.0000000000E+00
