    0.1000000000E+04    0.0000000000E+00    0.6316666994E+01
    0.2000000000E+04    0.0000000000E+00    0.3606763892E+01
    0.3000000000E+04    0.0000000000E+00    0.6717897195E+01
    0.4000000000E+04    0.0000000000E+00    0.5042773698E+01
    0.5000000000E+04    0.0000000000E+00    0.8232572216E+01
    0.6000000000E+04    0.0000000000E+00    0.2276091329E+02
    0.7000000000E+04    0.0000000000E+00    0.2489458961E+02
    0.8000000000E+04    0.0000000000E+00    0.3527320831E+02
    0.9000000000E+04    0.0000000000E+00    0.5862689501E+02
    0.1000000000E+05    0.0000000000E+00    0.4787257053E+02
    0.1100000000E+05    0.0000000000E+00    0.4054114524E+02
    0.1200000000E+05    0.0000000000E+00    0.3660899457E+02
    0.1300000000E+05    0.0000000000E+00    0.3272060478E+02
    0.1400000000E+05    0.0000000000E+00    0.2909885818E+02
    0.1500000000E+05    0.0000000000E+00    0.2863040097E+02
    0.1600000000E+05    0.0000000000E+00    0.2846059050E+02
    0.1700000000E+05    0.0000000000E+00    0.2657874072E+02
    0.1800000000E+05    0.0000000000E+00    0.2628418474E+02
    0.1900000000E+05    0.0000000000E+00    0.2718327072E+02
    0.2000000000E+05    0.0000000000E+00    0.2941309470E+02
    0.2100000000E+05    0.0000000000E+00    0.3196029071E+02
    0.2200000000E+05    0.0000000000E+00    0.3711912763E+02
    0.2300000000E+05    0.0000000000E+00    0.4542411842E+02
    0.2400000000E+05    0.0000000000E+00    0.4963964768E+02
    0.2500000000E+05    0.0000000000E+00    0.5705677865E+02
    0.2600000000E+05    0.0000000000E+00    0.6165841376E+02
    0.2700000000E+05    0.0000000000E+00    0.6870955762E+02
    0.2800000000E+05    0.0000000000E+00    0.6741731639E+02
    0.2900000000E+05    0.0000000000E+00    0.6663022605E+02
    0.3000000000E+05    0.0000000000E+00    0.6749107377E+02
    0.3100000000E+05    0.0000000000E+00    0.6845479537E+02
    0.3200000000E+05    0.0000000000E+00    0.8776192420E+02
    0.3300000000E+05    0.0000000000E+00    0.1098979596E+03
    0.3400000000E+05    0.0000000000E+00    0.1561847238E+03
    0.3500000000E+05    0.0000000000E+00    0.1311901409E+03
    0.3600000000E+05    0.0000000000E+00    0.1333274956E+03
    0.3700000000E+05    0.0000000000E+00    0.1411102879E+03
    0.3800000000E+05    0.0000000000E+00    0.1452269738E+03
    0.3900000000E+05    0.0000000000E+00    0.1455998677E+03
    0.4000000000E+05    0.0000000000E+00    0.1429172324E+03
    0.4100000000E+05    0.0000000000E+00    0.1503490422E+03
    0.4200000000E+05    0.0000000000E+00    0.1415554438E+03
    0.4300000000E+05    0.0000000000E+00    0.1453305322E+03
    0.4400000000E+05    0.0000000000E+00    0.1518352622E+03
    0.4500000000E+05    0.0000000000E+00    0.1535403440E+03
    0.4600000000E+05    0.0000000000E+00    0.1454923315E+03
    0.4700000000E+05    0.0000000000E+00    0.1455541246E+03
    0.4800000000E+05    0.0000000000E+00    0.1455815265E+03
    0.4900000000E+05    0.0000000000E+00    0.1523110676E+03
    0.5000000000E+05    0.0000000000E+00    0.1541882791E+03
    0.5100000000E+05    0.0000000000E+00    0.1513745140E+03
    0.5200000000E+05    0.0000000000E+00    0.1570549083E+03
    0.5300000000E+05    0.0000000000E+00    0.1571820973E+03
    0.5400000000E+05    0.0000000000E+00    0.1570425930E+03
    0.5500000000E+05    0.0000000000E+00    0.5461008593E+05
    0.5600000000E+05    0.0000000000E+00    0.5465139989E+05
    0.5700000000E+05    0.0000000000E+00    0.5442089414E+05
    0.5800000000E+05    0.0000000000E+00    0.5405043634E+05
    0.5900000000E+05    0.0000000000E+00    0.5409995485E+05
    0.6000000000E+05    0.0000000000E+00    0.5417567519E+05
    0.6100000000E+05    0.0000000000E+00    0.5416939779E+05
    0.6200000000E+05    0.0000000000E+00    0.3075719007E+03
    0.6300000000E+05    0.0000000000E+00    0.3188557525E+03
    0.6400000000E+05    0.0000000000E+00    0.3154270732E+03
    0.6500000000E+05    0.0000000000E+00    0.2972408813E+03
    0.6600000000E+05    0.0000000000E+00    0.2636139738E+03
    0.6700000000E+05    0.0000000000E+00    0.2481671469E+03
    0.6800000000E+05    0.0000000000E+00    0.2428401833E+03
    0.6900000000E+05    0.0000000000E+00    0.2363591537E+03
    0.7000000000E+05    0.0000000000E+00    0.2299911253E+03
    0.7100000000E+05    0.0000000000E+00    0.2304740066E+03
    0.7200000000E+05    0.0000000000E+00    0.2194956468E+03
    0.7300000000E+05    0.0000000000E+00    0.2167396559E+03
    0.7400000000E+05    0.0000000000E+00    0.2188383439E+03
    0.7500000000E+05    0.0000000000E+00    0.2093110224E+03
    0.7600000000E+05    0.0000000000E+00    0.2176492881E+03
    0.7700000000E+05    0.0000000000E+00    0.2175314825E+03
    0.7800000000E+05    0.0000000000E+00    0.2211086778E+03
    0.7900000000E+05    0.0000000000E+00    0.2257383979E+03
    0.8000000000E+05    0.0000000000E+00    0.2154974312E+03
    0.8100000000E+05    0.0000000000E+00    0.2224557834E+03
    0.8200000000E+05    0.0000000000E+00    0.2191489834E+03
    0.8300000000E+05    0.0000000000E+00    0.2165417617E+03
    0.8400000000E+05    0.0000000000E+00    0.2157305704E+03
    0.8500000000E+05    0.0000000000E+00    0.2185273376E+03
    0.8600000000E+05    0.0000000000E+00    0.2202540135E+03
    0.8700000000E+05    0.0000000000E+00    0.2182363390E+03
    0.8800000000E+05    0.0000000000E+00    0.2130919913E+03
    0.8900000000E+05    0.0000000000E+00    0.2229473762E+03
    0.9000000000E+05    0.0000000000E+00    0.2301729752E+03
    0.9100000000E+05    0.0000000000E+00    0.2419500038E+03
    0.9200000000E+05    0.0000000000E+00    0.2410589558E+03
    0.9300000000E+05    0.0000000000E+00    0.2319505694E+03
    0.9400000000E+05    0.0000000000E+00    0.2334669612E+03
    0.9500000000E+05    0.0000000000E+00    0.2404030777E+03
    0.9600000000E+05    0.0000000000E+00    0.2394241333E+03
    0.9700000000E+05    0.0000000000E+00    0.2397996700E+03
    0.9800000000E+05    0.0000000000E+00    0.2346155208E+03
    0.9900000000E+05    0.0000000000E+00    0.2460737109E+03
    0.1000000000E+06    0.0000000000E+00    0.2453406445E+03
    0.1010000000E+06    0.0000000000E+00    0.2473533957E+03
    0.1020000000E+06    0.0000000000E+00    0.2420390386E+03
    0.1030000000E+06    0.0000000000E+00    0.2432928374E+03
    0.1040000000E+06    0.0000000000E+00    0.2519007359E+03
    0.1050000000E+06    0.0000000000E+00    0.2461154633E+03
    0.1060000000E+06    0.0000000000E+00    0.2476673442E+03
    0.1070000000E+06    0.0000000000E+00    0.2511415216E+03
    0.1080000000E+06    0.0000000000E+00    0.2466156766E+03
    0.1090000000E+06    0.0000000000E+00    0.2451447042E+03
    0.1100000000E+06    0.0000000000E+00    0.2472810641E+03
    0.1110000000E+06    0.0000000000E+00    0.2482773470E+03
    0.1120000000E+06    0.0000000000E+00    0.2418626182E+03
    0.1130000000E+06    0.0000000000E+00    0.2409289468E+03
    0.1140000000E+06    0.0000000000E+00    0.2493139844E+03
    0.1150000000E+06    0.0000000000E+00    0.2479056135E+03
    0.1160000000E+06    0.0000000000E+00    0.2523005332E+03
    0.1170000000E+06    0.0000000000E+00    0.2586643165E+03
    0.1180000000E+06    0.0000000000E+00    0.2633122481E+03
    0.1190000000E+06    0.0000000000E+00    0.2589664374E+03
    0.1200000000E+06    0.0000000000E+00    0.2581068492E+03
    0.1210000000E+06    0.0000000000E+00    0.2561651712E+03
    0.1220000000E+06    0.0000000000E+00    0.2538789951E+03
    0.1230000000E+06    0.0000000000E+00    0.2614211617E+03
    0.1240000000E+06    0.0000000000E+00    0.2620860508E+03
    0.1250000000E+06    0.0000000000E+00    0.2616844853E+03
    0.1260000000E+06    0.0000000000E+00    0.2662042665E+03
    0.1270000000E+06    0.0000000000E+00    0.2601544627E+03
    0.1280000000E+06    0.0000000000E+00    0.2640206480E+03
    0.1290000000E+06    0.0000000000E+00    0.2673626201E+03
    0.1300000000E+06    0.0000000000E+00    0.2660927060E+03
    0.1310000000E+06    0.0000000000E+00    0.2568699633E+03
    0.1320000000E+06    0.0000000000E+00    0.2552889155E+03
    0.1330000000E+06    0.0000000000E+00    0.2625605336E+03
    0.1340000000E+06    0.0000000000E+00    0.2619147410E+03
    0.1350000000E+06    0.0000000000E+00    0.2665795247E+03
    0.1360000000E+06    0.0000000000E+00    0.2624494739E+03
    0.1370000000E+06    0.0000000000E+00    0.2621676295E+03
    0.1380000000E+06    0.0000000000E+00    0.2610518231E+03
    0.1390000000E+06    0.0000000000E+00    0.2642785397E+03
    0.1400000000E+06    0.0000000000E+00    0.2659795901E+03
    0.1410000000E+06    0.0000000000E+00    0.2628174275E+03
    0.1420000000E+06    0.0000000000E+00    0.2669756495E+03
    0.1430000000E+06    0.0000000000E+00    0.2663331104E+03
    0.1440000000E+06    0.0000000000E+00    0.2675167419E+03
    0.1450000000E+06    0.0000000000E+00    0.2673195209E+03
    0.1460000000E+06    0.0000000000E+00    0.2725123167E+03
