    0.9999999717E-09    0.3000000000E+02    0.9999999717E-09    0.0000000000E+00    0.2435989502E+04    0.6641221924E+03    0.1471937012E+04    0.1863998123E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.1999999943E-08    0.3000000000E+02    0.9999999717E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.2999999804E-08    0.3000000000E+02    0.9999999717E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.3999999887E-08    0.3000000000E+02    0.9999999717E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.4999999970E-08    0.3000000000E+02    0.9999999717E-09    0.6231123924E+01    0.4114715576E+01    0.1344195175E+02    0.2090000048E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8000000000E+01
    0.5999999608E-08    0.3000000000E+02    0.9999999717E-09    0.1543828100E+00   -0.2666383743E+01    0.3661978006E+01    0.1768421000E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.7600000000E+02
    0.6999999691E-08    0.3000000000E+02    0.9999999717E-09   -0.2089858770E+01   -0.7994552851E+00    0.6153522015E+01   -0.1504173279E+01    0.5600000498E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1790000000E+03
    0.7999999774E-08    0.3000000000E+02    0.9999999717E-09    0.4187945366E+01   -0.1240913510E+01    0.7794879436E+01   -0.6899083406E-01    0.8799999791E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2160000000E+03
    0.8999999856E-08    0.3000000000E+02    0.9999999717E-09   -0.2951809168E+00   -0.1111112690E+02    0.2356770515E+02    0.2316361729E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2200000000E+03
    0.9999999939E-08    0.3000000000E+02    0.9999999717E-09    0.4996560574E+01    0.6090038776E+01   -0.3784807205E+01    0.9279992139E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2500000000E+03
    0.1100000002E-07    0.3000000000E+02    0.9999999717E-09    0.5051454067E+01    0.2045866394E+02   -0.1879673767E+02    0.8639991934E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2750000000E+03
    0.1199999922E-07    0.3000000000E+02    0.9999999717E-09    0.1274393082E+02    0.2028146744E+02   -0.2539705086E+02    0.7999991186E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2970000000E+03
    0.1299999930E-07    0.3000000000E+02    0.9999999717E-09    0.1233707333E+02    0.1890890694E+02   -0.1870657158E+02    0.8144569546E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3320000000E+03
    0.9999999717E-09    0.6000000000E+02    0.9999999717E-09    0.1346952343E+02    0.1080276489E+02   -0.6050421238E+01    0.8613323813E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3000000000E+03
